Date,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24hr),% 1h,% 24h,% 7d
/historical/20161009/,Monero,XMR,"$97,827,777.29",$7.4776,"13,082,849","$2,820,044.75",1.15%,8.11%,-9.84%
/historical/20161009/,Dash,DASH,"$78,800,070.75",$11.59,"6,800,253","$389,416.75",-0.24%,-1.20%,-2.12%
/historical/20161009/,Augur,REP,"$77,666,110.04",$7.0606,"11,000,000","$2,654,664.25",-0.75%,3.11%,-48.46%
/historical/20161009/,Steem,STEEM,"$58,937,339.82",$0.3502,"168,290,875","$106,808.04",-0.12%,-8.65%,-21.93%
/historical/20161009/,MaidSafeCoin,MAID,"$38,571,426.60",$0.08523,"452,552,412","$101,145.65",0.01%,0.63%,-4.19%
/historical/20161016/,Bitcoin,BTC,"$10,218,347,119.99",$641.63,"15,925,584","$40,298,112.00",-0.07%,0.45%,3.89%
/historical/20161016/,Ethereum,ETH,"$1,016,370,475.99",$11.95,"85,040,773","$3,617,284.00",0.10%,-0.18%,-0.55%
/historical/20161016/,XRP,XRP,"$286,570,044.13",$0.008078,"35,475,773,335","$608,354.56",-1.27%,-0.90%,6.95%
/historical/20161016/,Litecoin,LTC,"$186,560,064.17",$3.8854,"48,015,054","$2,160,147.00",-0.10%,0.09%,1.67%
/historical/20161016/,Ethereum Classic,ETC,"$102,009,402.80",$1.2009,"84,946,812","$3,374,644.25",7.69%,21.00%,2.72%
/historical/20161016/,Monero,XMR,"$83,774,540.18",$6.3780,"13,135,006","$2,548,436.75",-1.48%,-3.18%,-13.58%
/historical/20161016/,Dash,DASH,"$73,947,329.80",$10.85,"6,815,136","$421,644.00",-0.75%,-2.09%,-7.05%
/historical/20161016/,Augur,REP,"$62,742,940.43",$5.7039,"11,000,000","$262,489.84",-0.85%,-1.38%,-19.94%
/historical/20161016/,Steem,STEEM,"$45,754,024.76",$0.2582,"177,175,211","$95,639.36",-2.30%,-0.30%,-25.90%
/historical/20161016/,MaidSafeCoin,MAID,"$40,395,939.63",$0.08926,"452,552,412","$269,402.84",-0.52%,0.72%,5.04%
/historical/20161023/,Bitcoin,BTC,"$10,472,102,290.60",$657.07,"15,937,548","$54,474,632.00",-0.07%,-0.23%,2.42%
/historical/20161023/,Ethereum,ETH,"$1,026,304,096.98",$12.04,"85,269,295","$5,774,662.00",0.02%,-0.46%,0.89%
/historical/20161023/,XRP,XRP,"$335,502,069.80",$0.009454,"35,488,165,563","$974,188.94",0.81%,5.17%,16.37%
/historical/20161023/,Litecoin,LTC,"$188,503,478.77",$3.9178,"48,114,854","$3,927,547.25",-0.13%,0.62%,0.65%
/historical/20161023/,Ethereum Classic,ETC,"$89,133,900.35",$1.0465,"85,171,606","$548,805.44",-0.09%,-0.06%,-4.02%
/historical/20161023/,Monero,XMR,"$85,905,988.49",$6.5150,"13,185,916","$561,283.19",-0.08%,0.48%,2.51%
/historical/20161023/,Dash,DASH,"$68,053,852.23",$9.9640,"6,829,986","$1,071,276.25",-0.36%,-3.86%,-8.99%
/historical/20161023/,Augur,REP,"$58,186,894.42",$5.2897,"11,000,000","$143,175.05",0.25%,-0.15%,-6.11%
/historical/20161023/,MaidSafeCoin,MAID,"$39,827,322.95",$0.08801,"452,552,412","$112,826.98",1.03%,-0.27%,-1.19%
/historical/20161023/,Steem,STEEM,"$37,167,998.88",$0.2008,"185,054,565","$85,721.48",-0.42%,-12.08%,-23.60%
/historical/20161030/,Bitcoin,BTC,"$11,194,830,999.86",$701.86,"15,950,148","$100,664,912.00",0.24%,-1.57%,7.00%
/historical/20161030/,Ethereum,ETH,"$956,004,706.72",$11.18,"85,489,095","$16,694,946.00",-1.36%,7.19%,-7.02%
/historical/20161030/,XRP,XRP,"$284,757,212.11",$0.008014,"35,531,082,209","$2,071,775.75",0.10%,3.54%,-14.54%
/historical/20161030/,Litecoin,LTC,"$194,515,726.30",$4.0340,"48,218,979","$4,364,424.50",0.20%,-1.24%,3.15%
/historical/20161030/,Ethereum Classic,ETC,"$79,199,201.27",$0.9275,"85,392,432","$1,311,256.00",0.34%,3.46%,-11.50%
/historical/20161030/,Monero,XMR,"$73,765,442.77",$5.5734,"13,235,246","$5,648,009.50",-1.04%,8.52%,-14.92%
/historical/20161030/,Dash,DASH,"$66,171,134.88",$9.6673,"6,844,843","$1,180,813.13",0.01%,11.52%,-3.36%
/historical/20161030/,Augur,REP,"$51,195,545.20",$4.6541,"11,000,000","$346,497.03",0.02%,10.81%,-11.83%
/historical/20161030/,Waves,WAVES,"$35,374,295.71",$0.3537,"100,000,000","$249,472.69",0.11%,0.75%,19.32%
/historical/20161030/,MaidSafeCoin,MAID,"$35,148,535.60",$0.07767,"452,552,412","$323,955.44",0.44%,5.31%,-11.20%
/historical/20161106/,Bitcoin,BTC,"$11,357,379,034.24",$711.52,"15,962,100","$59,902,196.00",0.00%,1.12%,1.36%
/historical/20161106/,Ethereum,ETH,"$931,948,028.46",$10.87,"85,708,141","$5,688,714.00",-0.36%,-2.37%,-3.22%
/historical/20161106/,XRP,XRP,"$292,091,074.80",$0.008193,"35,649,569,539","$784,786.56",-0.25%,-0.41%,1.79%
/historical/20161106/,Litecoin,LTC,"$187,941,093.18",$3.8893,"48,323,204","$2,192,879.00",0.11%,0.46%,-3.51%
/historical/20161106/,Ethereum Classic,ETC,"$84,127,024.73",$0.9827,"85,611,986","$1,078,794.00",-0.79%,-5.09%,6.27%
/historical/20161106/,Monero,XMR,"$65,957,171.48",$4.9651,"13,284,153","$666,680.13",-0.83%,-0.57%,-9.06%
/historical/20161106/,Dash,DASH,"$64,522,830.44",$9.3970,"6,866,339","$1,174,594.88",0.03%,2.22%,-2.54%
/historical/20161106/,Augur,REP,"$54,527,265.07",$4.9570,"11,000,000","$490,815.94",-1.76%,-7.44%,8.54%
/historical/20161106/,Steem,STEEM,"$41,447,994.22",$0.2025,"204,699,664","$135,935.88",-3.60%,-5.40%,53.69%
/historical/20161106/,Waves,WAVES,"$36,827,874.18",$0.3683,"100,000,000","$112,262.39",1.08%,5.58%,4.91%
/historical/20161113/,Bitcoin,BTC,"$11,215,178,275.85",$702.03,"15,975,336","$80,318,080.00",0.00%,-0.22%,-0.66%
/historical/20161113/,Ethereum,ETH,"$868,041,283.88",$10.10,"85,931,623","$8,227,770.50",0.00%,1.81%,-7.32%
/historical/20161113/,XRP,XRP,"$295,328,607.71",$0.008257,"35,765,131,899","$2,201,994.25",0.07%,2.79%,0.90%
/historical/20161113/,Litecoin,LTC,"$187,793,702.55",$3.8780,"48,425,379","$3,344,367.00",0.10%,3.26%,0.11%
/historical/20161113/,Monero,XMR,"$94,701,610.24",$7.1023,"13,333,921","$8,454,765.00",-4.34%,-4.17%,39.80%
/historical/20161113/,Ethereum Classic,ETC,"$77,464,347.15",$0.9024,"85,841,408","$475,267.84",-0.50%,-1.25%,-7.81%
/historical/20161113/,Dash,DASH,"$65,299,972.90",$9.4895,"6,881,268","$828,714.06",-0.33%,-1.81%,0.88%
/historical/20161113/,Augur,REP,"$51,291,967.87",$4.6629,"11,000,000","$129,046.95",-0.81%,-3.54%,-8.19%
/historical/20161113/,NEM,XEM,"$41,819,033.21",$0.004647,"8,999,999,999","$121,810.68",0.35%,-3.47%,25.77%
/historical/20161113/,Waves,WAVES,"$39,035,031.20",$0.3904,"100,000,000","$125,585.33",0.04%,-2.29%,8.48%
/historical/20161120/,Bitcoin,BTC,"$11,695,084,822.53",$731.03,"15,998,175","$154,115,568.00",0.11%,-2.81%,4.07%
/historical/20161120/,Ethereum,ETH,"$825,305,664.18",$9.5793,"86,155,250","$5,173,422.50",0.16%,-1.06%,-5.49%
/historical/20161120/,XRP,XRP,"$274,408,575.06",$0.007651,"35,865,094,564","$1,875,294.38",0.08%,-1.93%,-7.28%
/historical/20161120/,Litecoin,LTC,"$190,322,276.09",$3.9219,"48,527,554","$2,680,296.25",-0.02%,-0.90%,1.12%
/historical/20161120/,Monero,XMR,"$88,107,255.31",$6.5836,"13,382,896","$3,534,633.50",-1.46%,0.75%,-10.83%
/historical/20161120/,Ethereum Classic,ETC,"$73,901,886.68",$0.8585,"86,079,283","$383,440.84",0.45%,-0.44%,-5.10%
/historical/20161120/,Dash,DASH,"$58,696,740.95",$8.5115,"6,896,141","$837,398.19",0.19%,0.10%,-10.96%
/historical/20161120/,Augur,REP,"$49,782,680.03",$4.5257,"11,000,000","$295,330.88",-0.26%,-2.43%,-2.88%
/historical/20161120/,NEM,XEM,"$35,485,076.25",$0.003943,"8,999,999,999","$56,805.25",3.27%,-1.93%,-13.56%
/historical/20161120/,MaidSafeCoin,MAID,"$31,968,318.21",$0.07064,"452,552,412","$175,204.20",0.74%,2.35%,-12.05%
/historical/20161127/,Bitcoin,BTC,"$11,720,644,647.82",$732.03,"16,011,050","$52,601,848.00",-0.13%,-0.47%,0.37%
/historical/20161127/,Ethereum,ETH,"$777,313,948.25",$8.9985,"86,382,899","$8,707,662.00",1.86%,-3.53%,-6.12%
/historical/20161127/,XRP,XRP,"$253,777,636.09",$0.007074,"35,876,617,244","$525,140.31",-3.02%,-2.95%,-7.40%
/historical/20161127/,Litecoin,LTC,"$188,840,707.63",$3.8829,"48,633,529","$1,631,942.88",-0.12%,-0.55%,-1.09%
/historical/20161127/,Monero,XMR,"$106,481,867.38",$7.9275,"13,431,888","$2,604,181.50",-1.42%,3.91%,18.50%
/historical/20161127/,Ethereum Classic,ETC,"$67,153,617.20",$0.7781,"86,302,156","$270,798.88",0.44%,-0.60%,-9.40%
/historical/20161127/,Dash,DASH,"$62,802,357.21",$9.0873,"6,911,032","$1,058,665.50",-0.12%,1.68%,7.43%
/historical/20161127/,Augur,REP,"$47,398,438.93",$4.3089,"11,000,000","$58,510.27",1.10%,3.79%,-4.21%
/historical/20161127/,Steem,STEEM,"$40,623,704.31",$0.1816,"223,675,057","$372,410.66",4.03%,20.90%,52.49%
/historical/20161127/,NEM,XEM,"$33,039,199.18",$0.003671,"8,999,999,999","$50,157.91",0.91%,-0.93%,-5.57%
/historical/20161204/,Bitcoin,BTC,"$12,400,771,414.96",$773.87,"16,024,312","$60,557,944.00",0.46%,0.37%,5.28%
/historical/20161204/,Ethereum,ETH,"$644,685,657.47",$7.4437,"86,608,467","$8,450,789.00",-2.23%,-6.17%,-16.51%
/historical/20161204/,XRP,XRP,"$234,887,579.55",$0.006527,"35,987,750,899","$1,167,113.50",0.02%,-1.00%,-8.99%
/historical/20161204/,Litecoin,LTC,"$190,052,370.35",$3.8996,"48,736,229","$1,908,093.75",-0.23%,-0.84%,0.02%
/historical/20161204/,Monero,XMR,"$105,061,339.19",$7.7965,"13,475,446","$2,491,800.25",-3.23%,-5.90%,-1.20%
/historical/20161204/,Ethereum Classic,ETC,"$66,535,455.11",$0.769,"86,527,421","$556,114.31",1.28%,-0.74%,-1.21%
/historical/20161204/,Dash,DASH,"$61,121,636.85",$8.8156,"6,933,323","$889,416.19",0.44%,-0.59%,-2.95%
/historical/20161204/,Steem,STEEM,"$47,387,619.93",$0.209,"226,701,187","$133,071.80",-4.43%,5.02%,15.96%
/historical/20161204/,Augur,REP,"$36,474,365.95",$3.3159,"11,000,000","$36,291.96",-0.86%,-4.01%,-21.29%
/historical/20161204/,NEM,XEM,"$32,069,239.06",$0.003563,"8,999,999,999","$14,387.86",0.11%,3.09%,-3.84%
/historical/20161211/,Bitcoin,BTC,"$12,344,885,401.29",$769.73,"16,037,925","$57,313,448.00",0.07%,-0.47%,0.05%
/historical/20161211/,Ethereum,ETH,"$711,457,466.29",$8.1936,"86,830,627","$5,545,498.00",-0.31%,0.74%,8.32%
/historical/20161211/,XRP,XRP,"$242,740,142.79",$0.006744,"35,994,609,608","$978,511.00",<0.01%,-1.07%,3.45%
/historical/20161211/,Litecoin,LTC,"$177,672,394.73",$3.6380,"48,838,504","$1,948,174.88",-0.05%,-1.11%,-6.17%
/historical/20161211/,Monero,XMR,"$107,014,674.56",$7.9109,"13,527,439","$1,511,401.25",<0.01%,1.50%,-1.35%
/historical/20161211/,Ethereum Classic,ETC,"$80,723,018.44",$0.9304,"86,757,319","$1,751,517.00",-0.13%,8.91%,20.72%
/historical/20161211/,Dash,DASH,"$66,303,816.25",$9.5425,"6,948,239","$1,065,389.38",-0.01%,7.54%,8.42%
/historical/20161211/,Steem,STEEM,"$42,360,811.32",$0.1873,"226,185,819","$171,811.95",-0.61%,-13.48%,-12.25%
/historical/20161211/,Augur,REP,"$35,055,938.24",$3.1869,"11,000,000","$66,432.83",-0.49%,2.52%,-3.41%
/historical/20161211/,NEM,XEM,"$30,956,369.59",$0.00344,"8,999,999,999","$17,412.13",1.00%,2.46%,-2.73%
/historical/20161218/,Bitcoin,BTC,"$12,688,514,456.46",$790.53,"16,050,637","$60,524,412.00",0.08%,-0.15%,2.58%
/historical/20161218/,Ethereum,ETH,"$684,696,572.75",$7.8653,"87,052,600","$5,890,020.00",-0.33%,1.13%,-4.26%
/historical/20161218/,XRP,XRP,"$235,319,784.07",$0.006574,"35,794,578,423","$1,194,403.75",<0.01%,0.52%,-3.41%
/historical/20161218/,Litecoin,LTC,"$179,940,442.97",$3.6769,"48,937,454","$1,951,494.88",0.03%,-0.71%,1.10%
/historical/20161218/,Monero,XMR,"$116,895,341.01",$8.6110,"13,575,133","$2,073,320.88",-0.58%,3.26%,8.59%
/historical/20161218/,Ethereum Classic,ETC,"$91,649,163.27",$1.0536,"86,988,128","$632,975.38",0.58%,4.76%,13.21%
/historical/20161218/,Dash,DASH,"$68,843,108.47",$9.8868,"6,963,119","$1,935,256.00",-0.13%,1.66%,4.88%
/historical/20161218/,MaidSafeCoin,MAID,"$42,866,981.02",$0.09472,"452,552,412","$281,624.25",0.17%,3.94%,42.75%
/historical/20161218/,Steem,STEEM,"$38,786,627.81",$0.1698,"228,459,836","$52,209.16",-0.63%,4.06%,-11.00%
/historical/20161218/,NEM,XEM,"$34,370,501.06",$0.003819,"8,999,999,999","$100,643.70",0.37%,5.73%,12.44%
/historical/20161225/,Bitcoin,BTC,"$14,396,198,729.33",$896.18,"16,063,900","$143,664,928.00",0.23%,-0.25%,13.41%
/historical/20161225/,Ethereum,ETH,"$626,189,615.98",$7.1751,"87,272,843","$8,671,843.00",-0.82%,-1.39%,-8.51%
/historical/20161225/,XRP,XRP,"$232,006,578.41",$0.006444,"36,003,596,482","$2,188,775.50",-0.05%,1.53%,-1.91%
/historical/20161225/,Litecoin,LTC,"$213,168,549.82",$4.3472,"49,035,554","$11,363,133.00",0.14%,-4.74%,18.58%
/historical/20161225/,Monero,XMR,"$132,525,971.58",$9.7292,"13,621,451","$2,456,856.25",0.18%,0.78%,13.49%
/historical/20161225/,Ethereum Classic,ETC,"$93,536,872.97",$1.0725,"87,215,749","$1,115,617.25",0.25%,-3.89%,-1.98%
/historical/20161225/,Dash,DASH,"$69,834,088.36",$10.01,"6,977,968","$2,578,850.75",-0.65%,1.99%,-0.66%
/historical/20161225/,MaidSafeCoin,MAID,"$44,717,207.22",$0.09881,"452,552,412","$497,690.78",0.22%,-5.31%,4.61%
/historical/20161225/,NEM,XEM,"$32,455,741.19",$0.003606,"8,999,999,999","$49,233.17",1.16%,1.11%,-6.38%
/historical/20161225/,Steem,STEEM,"$31,444,070.65",$0.1363,"230,698,649","$46,936.45",0.68%,0.05%,-19.50%
/historical/20170101/,Bitcoin,BTC,"$16,050,414,525.76",$998.33,"16,077,337","$147,775,168.00",-0.42%,3.71%,11.16%
/historical/20170101/,Ethereum,ETH,"$715,049,311.31",$8.1726,"87,493,800","$14,731,686.00",0.88%,1.78%,12.98%
/historical/20170101/,XRP,XRP,"$231,408,729.09",$0.006368,"36,337,298,649","$418,977.72",-0.16%,-2.03%,-0.73%
/historical/20170101/,Litecoin,LTC,"$221,718,485.96",$4.5116,"49,144,154","$11,337,498.00",-0.07%,3.81%,3.02%
/historical/20170101/,Monero,XMR,"$190,983,552.40",$13.97,"13,668,252","$3,923,545.25",3.01%,1.44%,43.15%
/historical/20170101/,Ethereum Classic,ETC,"$122,202,803.82",$1.3975,"87,444,118","$3,570,371.00",0.54%,-1.21%,30.52%
/historical/20170101/,Dash,DASH,"$78,524,019.74",$11.23,"6,992,839","$3,684,211.50",-0.33%,0.19%,11.78%
/historical/20170101/,Augur,REP,"$43,994,859.70",$3.9995,"11,000,000","$230,517.36",1.80%,5.62%,41.67%
/historical/20170101/,MaidSafeCoin,MAID,"$43,862,002.88",$0.09692,"452,552,412","$457,685.16",1.25%,-2.34%,-2.55%
/historical/20170101/,Steem,STEEM,"$36,999,609.61",$0.1612,"229,582,096","$108,192.22",-0.55%,-7.27%,16.93%
/historical/20170108/,Bitcoin,BTC,"$14,661,965,038.49",$911.20,"16,090,850","$158,715,248.00",-0.03%,0.86%,-9.03%
/historical/20170108/,Ethereum,ETH,"$902,575,821.66",$10.29,"87,715,677","$16,676,626.00",-0.55%,4.41%,26.16%
/historical/20170108/,XRP,XRP,"$226,499,204.38",$0.006233,"36,338,178,044","$554,132.56",-1.01%,-1.88%,-2.45%
/historical/20170108/,Litecoin,LTC,"$196,709,850.39",$3.9946,"49,244,229","$11,728,646.00",0.03%,1.21%,-11.52%
/historical/20170108/,Monero,XMR,"$184,338,567.05",$13.47,"13,683,241","$3,741,330.75",-0.55%,4.26%,-2.93%
/historical/20170108/,Ethereum Classic,ETC,"$126,922,211.43",$1.4477,"87,671,508","$1,085,532.25",-0.17%,0.70%,4.84%
/historical/20170108/,Dash,DASH,"$87,970,406.09",$12.54,"7,014,802","$3,118,966.50",1.13%,1.50%,11.46%
/historical/20170108/,Augur,REP,"$50,153,107.17",$4.5594,"11,000,000","$182,557.69",-1.04%,-2.01%,16.61%
/historical/20170108/,MaidSafeCoin,MAID,"$42,473,430.43",$0.09385,"452,552,412","$146,618.14",-1.07%,3.05%,-3.98%
/historical/20170108/,Steem,STEEM,"$35,132,804.42",$0.1525,"230,348,857","$43,545.50",-0.42%,0.16%,-6.97%
/historical/20170115/,Bitcoin,BTC,"$13,234,843,181.35",$821.80,"16,104,737","$71,013,632.00",0.37%,0.28%,-8.69%
/historical/20170115/,Ethereum,ETH,"$870,948,697.91",$9.9043,"87,936,805","$14,837,906.00",-0.16%,1.01%,-3.59%
/historical/20170115/,XRP,XRP,"$247,328,402.10",$0.006726,"36,771,322,652","$780,822.25",-0.78%,-1.50%,7.34%
/historical/20170115/,Litecoin,LTC,"$193,747,482.60",$3.9258,"49,351,879","$9,341,359.00",-0.31%,0.85%,-1.24%
/historical/20170115/,Monero,XMR,"$148,071,626.46",$10.76,"13,758,589","$7,417,423.00",0.63%,-2.81%,-18.80%
/historical/20170115/,Ethereum Classic,ETC,"$104,366,381.58",$1.1874,"87,895,491","$748,170.38",0.15%,-1.54%,-17.82%
/historical/20170115/,Dash,DASH,"$87,076,315.06",$12.39,"7,029,697","$4,362,185.00",0.10%,2.53%,-0.57%
/historical/20170115/,MaidSafeCoin,MAID,"$48,713,593.87",$0.1076,"452,552,412","$1,390,797.38",-1.45%,8.29%,15.31%
/historical/20170115/,Augur,REP,"$45,280,565.26",$4.1164,"11,000,000","$90,877.73",0.50%,-4.12%,-10.05%
/historical/20170115/,NEM,XEM,"$33,006,903.71",$0.003667,"8,999,999,999","$72,802.00",-0.66%,-0.94%,7.50%
/historical/20170122/,Bitcoin,BTC,"$14,905,434,976.85",$924.67,"16,119,687","$116,573,176.00",0.36%,-0.03%,12.42%
/historical/20170122/,Ethereum,ETH,"$943,569,735.65",$10.70,"88,157,547","$8,678,620.00",-0.64%,-1.86%,8.42%
/historical/20170122/,XRP,XRP,"$247,414,435.89",$0.006713,"36,855,961,691","$362,421.56",-0.01%,-0.28%,-0.95%
/historical/20170122/,Litecoin,LTC,"$190,064,851.24",$3.8429,"49,458,206","$2,630,829.00",0.05%,-1.61%,-2.36%
/historical/20170122/,Monero,XMR,"$168,170,865.74",$12.18,"13,803,168","$2,588,535.75",1.22%,1.13%,14.93%
/historical/20170122/,Ethereum Classic,ETC,"$121,843,512.11",$1.3827,"88,118,778","$1,770,895.38",0.27%,-2.39%,16.76%
/historical/20170122/,Dash,DASH,"$106,448,353.91",$15.11,"7,044,541","$1,918,439.63",0.33%,0.60%,23.07%
/historical/20170122/,MaidSafeCoin,MAID,"$54,574,182.75",$0.1206,"452,552,412","$172,474.28",0.25%,1.33%,12.25%
/historical/20170122/,Augur,REP,"$51,207,908.15",$4.6553,"11,000,000","$148,973.72",0.41%,1.38%,12.68%
/historical/20170122/,Steem,STEEM,"$37,220,584.17",$0.161,"231,144,969","$54,236.00",0.43%,-3.46%,10.36%
/historical/20170129/,Bitcoin,BTC,"$14,834,382,392.91",$919.50,"16,133,162","$60,851,656.00",-0.06%,-0.27%,-0.07%
/historical/20170129/,Ethereum,ETH,"$926,552,552.24",$10.48,"88,377,400","$4,689,949.00",-0.04%,-0.60%,-2.31%
/historical/20170129/,XRP,XRP,"$235,949,678.38",$0.006402,"36,856,524,148","$325,176.25",-0.39%,0.81%,-4.52%
/historical/20170129/,Litecoin,LTC,"$190,910,486.68",$3.8521,"49,560,056","$2,804,418.75",-0.03%,-0.01%,0.23%
/historical/20170129/,Monero,XMR,"$175,245,126.28",$12.66,"13,847,279","$3,027,921.00",0.13%,-2.52%,4.60%
/historical/20170129/,Ethereum Classic,ETC,"$114,709,675.12",$1.2985,"88,339,887","$308,653.59",-0.12%,-0.59%,-5.81%
/historical/20170129/,Dash,DASH,"$109,461,591.67",$15.51,"7,059,399","$1,363,914.88",-0.15%,1.45%,2.55%
/historical/20170129/,MaidSafeCoin,MAID,"$60,747,729.97",$0.1342,"452,552,412","$1,214,313.13",-1.17%,7.34%,11.62%
/historical/20170129/,Augur,REP,"$47,787,171.84",$4.3443,"11,000,000","$113,177.55",1.41%,2.03%,-6.16%
/historical/20170129/,NEM,XEM,"$46,473,365.74",$0.005164,"8,999,999,999","$286,059.88",1.85%,6.80%,39.70%
/historical/20170205/,Bitcoin,BTC,"$16,588,243,546.77","$1,027.34","16,146,787","$114,207,672.00",0.02%,-1.38%,11.60%
/historical/20170205/,Ethereum,ETH,"$1,005,857,527.91",$11.35,"88,598,170","$5,942,957.00",-0.27%,-0.68%,8.29%
/historical/20170205/,XRP,XRP,"$237,439,104.20",$0.006442,"36,856,513,336","$367,000.63",0.08%,-0.96%,0.42%
/historical/20170205/,Litecoin,LTC,"$200,776,960.64",$4.0429,"49,661,431","$4,635,397.00",0.10%,-0.37%,4.80%
/historical/20170205/,Monero,XMR,"$177,837,166.13",$12.80,"13,890,877","$2,054,443.25",-0.21%,1.02%,0.78%
/historical/20170205/,Ethereum Classic,ETC,"$122,956,425.00",$1.3884,"88,557,954","$734,278.25",0.44%,-0.12%,6.93%
/historical/20170205/,Dash,DASH,"$120,801,544.72",$17.06,"7,081,443","$1,905,977.50",-0.25%,-2.92%,9.72%
/historical/20170205/,MaidSafeCoin,MAID,"$67,984,388.74",$0.1502,"452,552,412","$306,807.69",-0.28%,-2.22%,12.36%
/historical/20170205/,NEM,XEM,"$57,499,872.51",$0.006389,"8,999,999,999","$470,993.56",-1.27%,-10.81%,23.98%
/historical/20170205/,Augur,REP,"$45,676,987.65",$4.1525,"11,000,000","$72,615.42",-1.19%,-1.83%,-2.59%
/historical/20170212/,Bitcoin,BTC,"$16,146,284,920.43",$999.18,"16,159,525","$67,530,048.00",-0.02%,-0.46%,-2.93%
/historical/20170212/,Ethereum,ETH,"$1,012,462,599.71",$11.40,"88,819,080","$6,264,900.00",0.26%,0.44%,0.21%
/historical/20170212/,XRP,XRP,"$232,223,711.85",$0.006269,"37,044,533,660","$230,478.88",-0.16%,-1.17%,-2.65%
/historical/20170212/,Litecoin,LTC,"$187,313,670.73",$3.7644,"49,759,656","$2,706,318.00",0.14%,-0.75%,-6.91%
/historical/20170212/,Monero,XMR,"$171,823,233.13",$12.33,"13,934,231","$2,154,250.75",-1.06%,0.65%,-3.69%
/historical/20170212/,Dash,DASH,"$119,972,080.79",$16.91,"7,096,304","$1,264,076.63",-0.05%,-1.37%,-0.88%
/historical/20170212/,Ethereum Classic,ETC,"$108,822,630.71",$1.2258,"88,777,650","$1,574,633.75",-0.21%,-0.70%,-12.86%
/historical/20170212/,MaidSafeCoin,MAID,"$81,990,000.19",$0.1812,"452,552,412","$892,465.50",6.13%,8.58%,20.44%
/historical/20170212/,NEM,XEM,"$62,097,815.79",$0.0069,"8,999,999,999","$231,800.00",-0.41%,-0.20%,6.87%
/historical/20170212/,Augur,REP,"$49,193,763.73",$4.4722,"11,000,000","$82,760.89",1.03%,3.33%,6.95%
/historical/20170219/,Bitcoin,BTC,"$16,946,921,163.62","$1,047.87","16,172,725","$77,423,328.00",-0.08%,-0.59%,4.85%
/historical/20170219/,Ethereum,ETH,"$1,136,005,587.41",$12.76,"89,039,377","$7,799,740.00",0.01%,-0.26%,12.31%
/historical/20170219/,XRP,XRP,"$217,744,959.24",$0.005878,"37,044,621,729","$896,856.38",0.43%,5.31%,-6.68%
/historical/20170219/,Litecoin,LTC,"$187,593,055.55",$3.7623,"49,861,857","$2,701,485.50",0.03%,-0.83%,-0.05%
/historical/20170219/,Monero,XMR,"$181,243,460.81",$12.99,"13,948,472","$1,663,443.63",-0.24%,-2.63%,5.85%
/historical/20170219/,Dash,DASH,"$160,337,876.76",$22.55,"7,111,189","$5,688,121.00",-3.22%,5.35%,33.42%
/historical/20170219/,Ethereum Classic,ETC,"$108,831,948.70",$1.2229,"88,998,351","$642,420.94",-0.04%,0.07%,0.03%
/historical/20170219/,MaidSafeCoin,MAID,"$86,427,840.27",$0.191,"452,552,412","$544,677.19",-1.58%,-4.41%,8.05%
/historical/20170219/,NEM,XEM,"$57,168,590.36",$0.006352,"8,999,999,999","$268,885.59",-0.31%,-6.50%,-8.70%
/historical/20170219/,Augur,REP,"$57,094,432.83",$5.1904,"11,000,000","$124,221.30",0.00%,2.48%,15.65%
/historical/20170226/,Bitcoin,BTC,"$18,860,276,477.61","$1,165.20","16,186,275","$116,485,920.00",0.12%,1.98%,11.35%
/historical/20170226/,Ethereum,ETH,"$1,296,037,259.53",$14.52,"89,259,008","$20,307,524.00",1.03%,7.30%,13.67%
/historical/20170226/,XRP,XRP,"$210,650,146.54",$0.005671,"37,144,100,247","$258,372.61",-0.49%,0.01%,-3.29%
/historical/20170226/,Dash,DASH,"$200,284,954.59",$28.11,"7,126,008","$4,656,679.50",-0.08%,6.28%,22.97%
/historical/20170226/,Litecoin,LTC,"$191,185,411.76",$3.8267,"49,960,707","$2,688,251.25",-0.32%,0.09%,1.81%
/historical/20170226/,Monero,XMR,"$166,672,354.97",$11.89,"14,019,493","$2,039,856.25",-0.02%,0.22%,-8.18%
/historical/20170226/,Ethereum Classic,ETC,"$111,373,908.95",$1.2483,"89,220,632","$1,486,194.38",1.03%,3.11%,2.11%
/historical/20170226/,MaidSafeCoin,MAID,"$79,468,044.95",$0.1756,"452,552,412","$462,027.78",0.42%,5.56%,-9.25%
/historical/20170226/,NEM,XEM,"$58,022,966.14",$0.006447,"8,999,999,999","$84,192.02",-0.42%,1.18%,1.03%
